,ID,PredictedProb
100965,202067,0.75
100966,202071,0.83
100967,202072,0.84
100968,202075,0.82
100969,202077,0.87
100970,202079,0.6
100971,202080,0.72
100972,202081,0.87
100973,202083,0.79
100974,202084,0.54
100975,202085,0.6
100976,202088,0.54
100977,202089,0.49
100978,202091,0.82
100979,202092,0.73
100980,202095,0.83
100981,202096,0.99
100982,202100,0.99
100983,202102,0.7
100984,202105,0.76
100985,202106,0.76
100986,202107,0.83
100987,202109,0.58
100988,202110,0.88
100989,202111,0.44
100990,202112,0.83
100991,202114,0.61
100992,202115,0.41
100993,202116,0.91
100994,202118,0.67
100995,202121,0.71
100996,202123,0.94
100997,202125,0.53
100998,202126,0.75
100999,202127,0.81
101000,202128,0.46
101001,202132,0.6
101002,202133,0.81
101003,202135,0.86
101004,202136,0.76
101005,202137,0.66
101006,202138,0.76
101007,202141,0.84
101008,202142,0.73
101009,202143,0.69
101010,202144,0.66
101011,202145,0.74
101012,202150,0.53
101013,202152,0.95
101014,202153,0.94
101015,202154,0.96
101016,202155,0.75
101017,202159,0.81
101018,202160,0.79
101019,202161,0.88
101020,202163,0.5
101021,202166,0.95
101022,202170,0.54
101023,202172,0.97
101024,202177,0.99
101025,202178,0.68
101026,202181,0.84
101027,202183,0.67
101028,202185,0.86
101029,202188,0.76
101030,202192,1.0
101031,202193,0.9
101032,202195,0.77
101033,202198,0.53
101034,202199,0.87
101035,202201,0.71
101036,202203,0.72
101037,202209,0.78
101038,202210,0.74
101039,202212,0.72
101040,202213,0.68
101041,202214,0.72
101042,202215,0.7
101043,202218,0.9
101044,202222,0.72
101045,202223,0.89
101046,202226,0.72
101047,202227,0.64
101048,202228,0.87
101049,202230,0.78
101050,202233,0.81
101051,202234,0.54
101052,202236,0.67
101053,202237,0.92
101054,202239,0.84
101055,202241,0.59
101056,202242,0.43
101057,202244,0.47
101058,202246,0.9
101059,202249,0.7
101060,202250,0.97
101061,202251,0.97
101062,202252,0.59
101063,202253,0.64
101064,202254,0.54
101065,202258,0.82
101066,202259,0.81
101067,202262,0.86
101068,202264,0.95
101069,202265,0.86
101070,202266,0.65
101071,202267,0.68
101072,202268,0.71
101073,202272,0.89
101074,202273,0.98
101075,202275,0.78
101076,202276,0.97
101077,202277,0.49
101078,202281,0.83
101079,202282,0.35
101080,202283,0.91
101081,202284,0.78
101082,202287,0.82
101083,202289,0.74
101084,202290,0.77
101085,202293,0.88
101086,202297,0.91
101087,202299,0.77
101088,202300,0.84
101089,202303,0.62
101090,202304,0.76
101091,202305,0.76
101092,202306,0.9
101093,202310,0.28
101094,202312,0.42
101095,202313,0.79
101096,202314,0.54
101097,202317,0.85
101098,202318,0.71
101099,202319,0.7
101100,202323,0.48
101101,202324,0.78
101102,202325,0.9
101103,202328,0.88
101104,202330,0.77
101105,202331,0.54
101106,202333,0.74
101107,202334,0.57
101108,202335,0.76
101109,202336,0.35
101110,202337,0.59
101111,202340,0.6
101112,202341,0.79
101113,202347,0.79
101114,202348,0.79
101115,202349,0.93
101116,202351,0.67
101117,202353,0.75
101118,202356,0.84
101119,202357,0.84
101120,202358,0.64
101121,202359,0.77
101122,202363,0.85
101123,202364,0.94
101124,202366,0.72
101125,202367,0.98
101126,202368,0.62
101127,202370,0.83
101128,202371,0.85
101129,202373,0.64
101130,202376,0.69
101131,202378,0.46
101132,202379,0.68
101133,202382,0.88
101134,202383,0.91
101135,202384,0.64
101136,202386,0.89
101137,202389,0.47
101138,202395,0.66
101139,202398,0.86
101140,202399,0.9
101141,202400,0.76
101142,202401,0.5
101143,202404,0.84
101144,202406,0.58
101145,202407,0.71
101146,202409,0.85
101147,202411,0.84
101148,202412,0.77
101149,202413,0.95
101150,202415,0.89
101151,202417,0.72
101152,202419,0.93
101153,202420,0.81
101154,202421,0.65
101155,202423,0.65
101156,202427,0.88
101157,202428,0.79
101158,202432,0.71
101159,202433,0.93
101160,202435,0.85
101161,202436,0.71
101162,202437,0.71
101163,202440,0.8
101164,202442,0.85
101165,202443,0.89
101166,202444,0.71
101167,202448,0.62
101168,202450,0.76
101169,202452,0.62
101170,202453,0.92
101171,202456,0.73
101172,202457,0.89
101173,202459,0.83
101174,202461,0.95
101175,202462,0.83
101176,202465,0.82
101177,202466,0.86
101178,202468,0.82
101179,202470,0.7
101180,202472,0.74
101181,202473,0.79
101182,202475,0.89
101183,202476,0.76
101184,202477,0.9
101185,202481,0.45
101186,202484,0.73
101187,202487,0.55
101188,202492,0.84
101189,202493,0.88
101190,202496,0.37
101191,202500,0.93
101192,202504,0.73
101193,202505,0.82
101194,202506,0.5788834951456311
101195,202507,0.46
101196,202510,0.53
101197,202514,0.55
101198,202516,0.69
101199,202518,0.86
101200,202523,0.846
101201,202524,0.77
101202,202525,0.99
101203,202530,0.54
101204,202532,0.74
101205,202533,0.74
101206,202536,0.83
101207,202538,0.75
101208,202541,0.86
101209,202542,0.65
101210,202543,0.84
101211,202544,0.96
101212,202548,0.6
101213,202549,0.94
101214,202550,0.61
101215,202551,0.92
101216,202553,0.75
101217,202554,0.79
101218,202555,0.62
101219,202559,0.85
101220,202562,0.86
101221,202564,0.89
101222,202565,0.86
101223,202566,0.55
101224,202568,0.75
101225,202570,0.59
101226,202571,0.88
101227,202575,0.69
101228,202580,0.99
101229,202581,0.78
101230,202582,0.93
101231,202583,0.76
101232,202584,0.25
101233,202585,0.47
101234,202588,0.94
101235,202589,0.81
101236,202590,0.73
101237,202592,0.93
101238,202594,0.87
101239,202595,0.71
101240,202597,0.79
101241,202598,0.75
101242,202599,0.67
101243,202602,0.83
101244,202606,0.73
101245,202609,0.89
101246,202617,0.6
101247,202618,0.69
101248,202619,0.69
101249,202622,0.59
101250,202623,0.51
101251,202634,0.86
101252,202636,0.75
101253,202639,0.91
101254,202642,0.83
101255,202643,0.98
101256,202644,0.68
101257,202645,0.77
101258,202646,0.62
101259,202647,0.86
101260,202649,0.68
101261,202650,0.81
101262,202651,0.9
101263,202652,0.73
101264,202653,0.71
101265,202654,0.75
101266,202657,0.66
101267,202658,0.78
101268,202659,0.81
101269,202662,0.89
101270,202663,0.88
101271,202666,0.95
101272,202668,0.66
101273,202670,0.82
101274,202671,0.73
101275,202672,0.77
101276,202673,0.78
101277,202674,0.64
101278,202676,0.55
101279,202678,0.78
101280,202679,0.84
101281,202685,0.83
101282,202686,0.6
101283,202687,0.51
101284,202689,0.67
101285,202692,0.76
101286,202695,0.77
101287,202704,0.65
101288,202705,0.59
101289,202708,0.63
101290,202709,0.93
101291,202713,0.77
101292,202714,0.91
101293,202715,0.86
101294,202719,0.86
101295,202720,0.93
101296,202721,0.79
101297,202722,0.62
101298,202723,0.96
101299,202724,0.77
101300,202725,0.72
101301,202727,0.35
101302,202728,0.77
101303,202729,0.77
101304,202731,0.7
101305,202733,0.71
101306,202734,0.93
101307,202735,0.85
101308,202736,0.9
101309,202737,0.96
101310,202738,0.69
101311,202739,0.57
101312,202741,0.67
101313,202743,0.89
101314,202744,0.84
101315,202745,0.63
101316,202746,0.67
101317,202747,0.77
101318,202748,0.88
101319,202751,0.85
101320,202754,0.56
101321,202755,0.69
101322,202757,0.7
101323,202760,0.64
101324,202761,0.88
101325,202762,0.85
101326,202763,0.978547619047619
101327,202764,0.88
101328,202765,0.82
101329,202766,0.61
101330,202768,0.79
101331,202770,0.69
101332,202772,0.81
101333,202773,0.48
101334,202776,0.7
101335,202778,0.69
101336,202779,0.88
101337,202780,0.71
101338,202781,0.66
101339,202783,0.81
101340,202784,0.52
101341,202788,0.9
101342,202791,0.58
101343,202792,0.66
101344,202795,0.9
101345,202796,0.67
101346,202799,0.85
101347,202800,0.69
101348,202803,0.94
101349,202804,0.47
101350,202807,0.6
101351,202808,0.85
101352,202809,0.48
101353,202810,0.64
101354,202812,0.68
101355,202818,0.73
101356,202820,0.96
101357,202821,0.3
101358,202825,0.65
101359,202826,0.47
101360,202827,0.95
101361,202828,0.73
101362,202831,0.83
101363,202832,0.91
101364,202834,0.43
101365,202836,0.73
101366,202842,0.74
101367,202843,0.79
101368,202845,0.76
101369,202847,0.85
101370,202849,0.94
101371,202851,0.62
101372,202852,0.63
101373,202854,0.66
101374,202855,0.77
101375,202856,0.71
101376,202861,0.69
101377,202862,0.74
101378,202864,0.75
101379,202865,0.59
101380,202870,0.77
101381,202872,0.61
101382,202874,0.83
101383,202879,0.68
101384,202880,0.85
101385,202882,0.8
101386,202884,0.71
101387,202887,0.84
101388,202888,0.64
101389,202889,0.76
101390,202891,0.9
101391,202892,0.73
101392,202894,0.67
101393,202897,0.87
101394,202899,0.97
101395,202900,0.42
101396,202901,0.74
101397,202903,0.74
101398,202907,0.79
101399,202908,0.87
101400,202909,0.81
101401,202912,0.6559999999999999
101402,202915,0.9
101403,202916,0.9
101404,202920,0.76
101405,202921,0.75
101406,202928,0.88
101407,202929,0.79
101408,202931,0.96
101409,202934,0.76
101410,202936,0.87
101411,202938,0.69
101412,202940,0.74
101413,202941,0.84
101414,202943,0.8
101415,202945,0.76
101416,202947,0.89
101417,202949,0.9
101418,202950,0.91
101419,202951,0.69
101420,202954,0.88
101421,202955,0.61
101422,202956,0.63
101423,202957,0.88
101424,202958,0.72
101425,202961,0.64
101426,202962,0.93
101427,202963,0.81
101428,202966,0.86
101429,202967,0.81
101430,202968,0.7
101431,202970,0.83
101432,202971,0.72
101433,202972,0.66
101434,202973,0.83
101435,202977,0.76
101436,202981,0.82
101437,202983,0.67
101438,202984,0.66
101439,202985,0.71
101440,202992,0.52
101441,202993,0.67
101442,202999,0.58
101443,203000,0.94
101444,203001,0.91
101445,203004,0.65
101446,203005,0.88
101447,203010,0.84
101448,203014,0.84
101449,203020,0.68
101450,203021,0.6
101451,203024,0.99
101452,203026,0.66
101453,203027,0.84
101454,203029,0.78
101455,203030,0.42
101456,203031,0.91
101457,203034,0.73
101458,203035,0.89
101459,203038,0.83
101460,203039,0.83
101461,203040,0.78
101462,203041,0.88
101463,203042,0.37
101464,203046,0.84
101465,203047,0.84
101466,203048,0.89
101467,203051,0.83
101468,203053,0.78
101469,203054,0.84
101470,203055,0.94
101471,203058,0.54
101472,203059,0.67
101473,203065,0.66
101474,203066,0.59
101475,203067,0.87
101476,203069,0.51
101477,203072,0.82
101478,203073,0.66
101479,203074,0.61
101480,203075,0.98
101481,203076,0.87
101482,203078,0.78
101483,203081,0.61
101484,203082,0.25
101485,203083,0.78
101486,203084,0.77
101487,203085,0.95
101488,203086,0.74
101489,203087,0.64
101490,203088,0.94
101491,203093,0.81
101492,203094,0.89
101493,203095,0.82
101494,203096,0.95
101495,203097,0.88
101496,203099,0.79
101497,203102,0.5
101498,203103,0.75
101499,203107,0.63
101500,203109,0.83
101501,203113,0.65
101502,203114,0.63
101503,203115,0.77
101504,203116,0.91
101505,203117,0.74
101506,203120,0.85
101507,203121,0.69
101508,203122,0.79
101509,203125,0.72
101510,203128,0.77
101511,203129,0.89
101512,203131,0.91
101513,203132,0.71
101514,203135,0.81
101515,203137,0.88
101516,203138,0.96
101517,203139,0.8
101518,203140,0.67
101519,203143,0.92
101520,203144,0.71
101521,203145,0.86
101522,203146,0.6
101523,203149,0.73
101524,203150,0.78
101525,203151,0.74
101526,203153,0.87
101527,203154,0.66
101528,203156,0.58
101529,203158,0.8
101530,203159,0.74
101531,203162,0.9
101532,203166,0.77
101533,203167,0.67
101534,203168,0.81
101535,203170,0.75
101536,203171,0.72
101537,203172,0.46
101538,203174,0.78
101539,203178,0.69
101540,203180,0.96
101541,203184,0.82
101542,203185,0.73
101543,203189,0.8
101544,203194,0.84
101545,203196,0.64
101546,203203,0.8
101547,203205,0.62
101548,203206,0.5
101549,203207,0.77
101550,203212,0.7
101551,203213,0.82
101552,203216,0.408547619047619
101553,203217,0.89
101554,203221,0.76
101555,203222,0.78
101556,203223,0.95
101557,203225,0.91
101558,203226,0.63
101559,203229,0.74
101560,203230,0.99
101561,203231,0.98
101562,203232,0.91
101563,203233,0.68
101564,203235,0.85
101565,203237,0.75
101566,203238,0.69
101567,203241,0.53
101568,203245,0.34
101569,203247,0.72
101570,203248,0.82
101571,203251,0.58
101572,203256,0.73
101573,203257,0.65
101574,203258,0.6
101575,203260,0.84
101576,203261,0.84
101577,203264,0.93
101578,203265,0.88
101579,203266,0.83
101580,203267,0.9
101581,203269,0.64
101582,203271,0.91
101583,203273,0.93
101584,203275,0.84
101585,203276,0.66
101586,203279,0.98
101587,203288,0.92
101588,203289,0.84
101589,203292,0.7066666666666666
101590,203294,0.8
101591,203295,0.95
101592,203298,0.56
101593,203299,0.57
101594,203300,0.72
101595,203301,0.64
101596,203304,0.88
101597,203305,0.73
101598,203308,0.67
101599,203309,0.87
101600,203310,0.64
101601,203313,0.76
101602,203314,0.87
101603,203318,0.81
101604,203319,0.93
101605,203320,0.99
101606,203321,0.87
101607,203322,0.92
101608,203324,0.67
101609,203326,0.73
101610,203327,0.88
101611,203329,0.48
101612,203331,0.54
101613,203333,0.65
101614,203335,0.57
101615,203342,0.82
101616,203343,0.72
101617,203345,0.69
101618,203346,0.93
101619,203349,0.9
101620,203350,0.76
101621,203351,0.66
101622,203352,0.85
101623,203359,0.87
101624,203362,0.56
101625,203363,0.59
101626,203365,0.6
101627,203366,0.73
101628,203367,0.41
101629,203372,0.81
101630,203374,0.53
101631,203375,0.83
101632,203379,0.8
101633,203382,0.72
101634,203384,0.96
101635,203386,0.63
101636,203387,0.93
101637,203388,0.24
101638,203393,0.85
101639,203394,0.85
101640,203401,0.8188834951456311
101641,203403,0.8
101642,203411,0.78
101643,203412,0.77
101644,203413,0.93
101645,203414,0.62
101646,203416,0.69
101647,203417,0.67
101648,203421,0.45
101649,203426,0.9
101650,203427,0.92
101651,203428,0.49
101652,203433,0.83
101653,203436,0.69
101654,203437,0.57
101655,203438,0.89
101656,203439,0.79
101657,203440,0.38
101658,203447,0.91
101659,203450,0.82
101660,203451,0.97
101661,203452,0.74
101662,203454,0.78
101663,203456,0.9
101664,203457,0.74
101665,203458,0.89
101666,203459,0.85
101667,203461,0.83
101668,203462,0.62
101669,203464,0.79
101670,203467,0.87
101671,203468,0.94
101672,203470,0.81
101673,203471,0.83
101674,203474,0.52
101675,203475,0.46
101676,203477,0.93
101677,203480,0.99
101678,203483,0.63
101679,203485,0.71
101680,203488,0.81
101681,203490,0.77
101682,203493,0.84
101683,203495,0.63
101684,203497,0.46
101685,203499,0.79
101686,203501,0.95
101687,203506,0.67
101688,203509,0.7
101689,203510,0.52
101690,203511,0.8
101691,203513,0.19
101692,203515,0.93
101693,203517,0.82
101694,203518,0.73
101695,203522,0.81
101696,203523,0.54
101697,203527,0.52
101698,203535,0.82
101699,203539,0.69
101700,203541,0.96
101701,203542,0.74
101702,203545,0.64
101703,203546,0.93
101704,203548,0.84
101705,203550,0.65
101706,203551,0.91
101707,203554,0.98
101708,203557,0.74
101709,203559,0.93
101710,203564,0.86
101711,203566,0.88
101712,203569,0.89
101713,203570,0.89
101714,203573,0.56
101715,203574,0.85
101716,203580,0.87
101717,203584,0.65
101718,203587,0.86
101719,203588,0.58
101720,203589,0.64
101721,203590,0.57
101722,203591,0.81
101723,203594,0.97
101724,203595,0.68
101725,203597,0.67
101726,203600,0.72
101727,203601,0.58
101728,203609,0.9
101729,203610,0.91
101730,203612,0.83
101731,203613,0.98
101732,203614,0.82
101733,203616,0.44
101734,203617,0.91
101735,203620,0.9
101736,203622,0.86
101737,203625,0.64
101738,203626,0.86
101739,203628,0.66
101740,203629,0.84
101741,203631,0.88
101742,203632,0.82
101743,203633,0.67
101744,203634,0.69
101745,203637,0.69
101746,203638,0.48
101747,203643,0.68
101748,203644,0.73
101749,203645,0.89
101750,203646,0.93
101751,203648,0.69
101752,203650,0.9
101753,203651,0.66
101754,203657,0.81
101755,203658,0.87
101756,203659,0.73
101757,203663,0.59
101758,203666,0.71
101759,203667,0.99
101760,203668,0.95
101761,203671,0.85
101762,203673,0.57
101763,203674,0.49
101764,203678,0.58
101765,203680,0.88
101766,203681,0.81
101767,203682,0.85
101768,203683,0.74
101769,203684,0.77
101770,203685,0.68
101771,203687,0.74
101772,203690,0.56
101773,203692,0.72
101774,203695,0.86
101775,203699,0.78
101776,203702,0.81
101777,203703,0.41
101778,203704,0.57
101779,203705,0.89
101780,203707,0.96
101781,203709,0.9
101782,203710,0.97
101783,203711,0.71
101784,203716,0.75
101785,203718,0.83
101786,203720,0.85
101787,203721,0.8
101788,203723,0.61
101789,203724,0.53
101790,203725,0.53
101791,203726,0.83
101792,203727,0.82
101793,203729,0.65
101794,203730,0.94
101795,203731,0.84
101796,203732,0.77
101797,203733,0.95
101798,203735,0.62
101799,203739,0.92
101800,203741,0.79
101801,203743,0.82
101802,203744,0.96
101803,203746,0.78
101804,203748,0.93
101805,203749,0.72
101806,203752,0.75
101807,203754,0.94
101808,203756,0.71
101809,203759,0.56
101810,203760,0.84
101811,203762,0.96
101812,203765,0.95
101813,203769,0.61
101814,203770,0.79
101815,203771,0.86
101816,203773,0.43
101817,203774,0.88
101818,203775,0.78
101819,203778,0.62
101820,203785,0.42
101821,203787,0.53
101822,203788,0.88
101823,203791,0.92
101824,203793,0.69
101825,203794,0.75
101826,203795,0.71
101827,203798,0.76
101828,203799,0.78
101829,203800,0.86
101830,203802,0.94
101831,203803,0.79
101832,203804,0.85
101833,203805,0.95
101834,203807,0.88
101835,203809,0.69
101836,203810,0.81
101837,203811,0.78
101838,203812,0.63
101839,203813,0.53
101840,203815,0.63
101841,203816,0.95
101842,203818,0.74
101843,203819,0.67
101844,203822,0.92
101845,203826,0.46
101846,203827,0.87
101847,203828,0.82
101848,203829,0.74
101849,203830,0.75
101850,203832,0.6
101851,203833,0.55
101852,203839,0.92
101853,203846,0.85
101854,203847,0.8
101855,203848,0.82
101856,203852,0.88
101857,203853,0.96
101858,203854,0.78
101859,203855,0.68
101860,203857,0.59
101861,203858,0.65
101862,203859,0.65
101863,203861,0.83
101864,203862,0.79
101865,203865,0.75
101866,203866,0.87
101867,203867,0.74
101868,203869,0.67
101869,203871,0.65
101870,203872,0.9
101871,203873,0.54
101872,203874,0.66
101873,203876,0.69
101874,203877,0.81
101875,203882,0.55
101876,203883,0.72
101877,203884,0.86
101878,203887,0.87
101879,203889,0.92
101880,203891,0.81
101881,203894,0.69
101882,203899,0.88
101883,203900,0.52
101884,203902,0.75
101885,203904,0.75
101886,203905,0.53
101887,203906,0.89
101888,203908,0.77
101889,203911,0.82
101890,203914,0.75
101891,203918,0.86
101892,203919,0.96
101893,203921,0.9
101894,203923,0.89
101895,203924,0.59
101896,203925,0.64
101897,203926,0.49
101898,203928,0.73
101899,203929,0.86
101900,203932,0.82
101901,203933,0.94
101902,203934,0.67
101903,203936,0.8
101904,203937,0.93
101905,203938,0.64
101906,203939,0.79
101907,203940,0.42
101908,203942,0.81
101909,203943,0.62
101910,203948,0.4
101911,203949,0.62
101912,203950,0.69
101913,203951,0.73
101914,203954,0.8
101915,203955,0.98
101916,203956,0.76
101917,203957,0.97
101918,203959,0.82
101919,203962,0.5
101920,203963,0.63
101921,203964,0.7
101922,203965,0.75
101923,203969,0.43
101924,203970,0.45
101925,203980,0.66
101926,203981,0.55
101927,203984,0.81
101928,203986,0.9
101929,203988,0.71
101930,203989,0.6
101931,203990,0.3
101932,203994,0.74
101933,203995,0.89
101934,203996,0.76
101935,203997,0.98
101936,204000,0.93
101937,204003,0.93
101938,204005,0.92
101939,204007,0.88
101940,204008,0.88
101941,204009,0.76
101942,204010,0.82
101943,204011,0.83
101944,204014,0.66
101945,204016,0.77
101946,204019,0.95
101947,204023,0.98
101948,204026,0.84
101949,204027,0.6
101950,204028,0.58
101951,204029,0.87
101952,204030,0.72
101953,204031,0.95
101954,204032,0.88
101955,204038,0.79
101956,204039,0.78
101957,204041,0.71
101958,204043,0.97
101959,204044,0.91
101960,204045,0.81
101961,204048,0.84
101962,204051,0.73
101963,204052,0.72
101964,204053,0.91
101965,204054,0.6
101966,204057,0.96
101967,204060,0.88
101968,204063,0.65
101969,204067,0.76
101970,204072,0.77
101971,204074,0.87
101972,204078,0.86
101973,204079,0.83
101974,204080,0.93
101975,204081,0.7
101976,204082,0.89
101977,204083,0.87
101978,204084,0.72
101979,204085,0.81
101980,204086,0.81
101981,204087,0.65
101982,204088,0.79
101983,204089,0.72
101984,204090,0.94
101985,204091,0.97
101986,204092,0.66
101987,204095,0.82
101988,204096,0.88
101989,204097,0.65
101990,204098,0.56
101991,204103,0.78
101992,204105,0.5
101993,204106,0.93
101994,204107,0.73
101995,204109,0.95
101996,204110,0.79
101997,204112,0.87
101998,204113,0.8
101999,204114,0.8
102000,204115,0.95
102001,204120,0.76
102002,204124,0.43
102003,204125,0.93
102004,204130,0.75
102005,204132,0.77
102006,204135,0.67
102007,204136,0.72
102008,204138,0.9
102009,204141,0.92
102010,204143,0.69
102011,204144,0.7
102012,204145,0.8
102013,204146,0.75
102014,204147,0.8
102015,204150,0.75
102016,204151,0.9
102017,204155,0.38
102018,204156,0.84
102019,204157,0.9
102020,204158,0.73
102021,204159,0.74
102022,204160,0.92
102023,204161,0.83
102024,204164,0.92
102025,204165,0.6685476190476192
102026,204168,0.74
102027,204169,0.95
102028,204171,0.81
102029,204172,0.89
102030,204174,0.72
102031,204175,0.91
102032,204176,0.71
102033,204180,0.42
102034,204181,0.7
102035,204183,0.87
102036,204184,0.88
102037,204188,0.75
102038,204189,0.59
102039,204191,0.6
102040,204192,0.87
102041,204195,0.74
102042,204196,0.78
102043,204198,0.56
102044,204199,0.74
102045,204203,0.75
102046,204205,0.6
102047,204206,0.61
102048,204208,0.74
102049,204209,0.88
102050,204212,0.9
102051,204216,0.71
102052,204217,0.76
102053,204219,0.82
102054,204220,0.77
102055,204223,0.56
102056,204225,0.83
102057,204226,0.89
102058,204228,0.63
102059,204229,0.51
102060,204232,0.93
102061,204233,0.72
102062,204234,0.92
102063,204240,0.73
102064,204244,0.63
102065,204245,0.71
102066,204246,0.77
102067,204247,0.83
102068,204250,0.88
102069,204251,0.83
102070,204252,0.69
102071,204253,0.77
102072,204254,0.94
102073,204255,0.54
102074,204258,0.86
102075,204259,0.89
102076,204260,0.7
102077,204261,0.96
102078,204262,0.67
102079,204264,0.88
102080,204265,0.96
102081,204267,0.59
102082,204269,0.92
102083,204270,0.84
102084,204272,0.89
102085,204273,0.86
102086,204277,0.47
102087,204281,0.8386666666666668
102088,204283,0.85
102089,204284,0.83
102090,204285,0.91
102091,204288,0.83
102092,204290,0.75
102093,204291,0.82
102094,204293,0.75
102095,204297,0.87
102096,204299,0.91
102097,204300,0.46
102098,204302,0.67
102099,204304,0.65
102100,204306,0.83
102101,204308,0.6
102102,204309,0.87
102103,204310,0.63
102104,204313,0.9
102105,204317,0.81
102106,204319,0.95
102107,204320,0.81
102108,204321,0.92
102109,204327,0.94
102110,204331,0.42
102111,204334,0.76
102112,204337,0.57
102113,204340,0.79
102114,204341,0.69
102115,204342,0.88
102116,204343,0.47
102117,204348,0.88
102118,204349,0.66
102119,204350,0.85
102120,204351,0.63
102121,204352,0.77
102122,204353,0.68
102123,204355,0.92
102124,204360,0.53
102125,204361,0.73
102126,204363,0.6
102127,204372,0.95
102128,204373,0.46
102129,204374,0.82
102130,204375,0.91
102131,204376,0.73
102132,204377,0.9
102133,204378,0.74
102134,204379,0.29
102135,204381,0.87
102136,204383,0.82
102137,204389,0.44
102138,204391,0.82
102139,204392,0.36
102140,204393,0.59
102141,204396,0.94
102142,204398,0.74
102143,204400,0.92
102144,204403,0.43
102145,204404,0.95
102146,204406,0.84
102147,204407,0.99
102148,204409,0.88
102149,204410,0.66
102150,204414,0.59
102151,204416,0.72
102152,204417,0.74
102153,204418,0.48
102154,204419,0.86
102155,204421,0.7
102156,204422,0.75
102157,204426,0.91
102158,204427,0.78
102159,204428,0.9
102160,204429,0.68
102161,204430,0.83
102162,204434,0.79
102163,204438,0.46
102164,204440,0.72
102165,204441,0.74
102166,204442,0.85
102167,204443,0.6
102168,204444,0.86
102169,204447,0.61
102170,204455,0.67
102171,204456,0.81
102172,204457,0.81
102173,204460,0.46
102174,204462,0.86
102175,204463,0.9
102176,204464,0.88
102177,204465,0.93
102178,204466,0.83
102179,204470,0.79
102180,204473,0.8
102181,204474,0.52
102182,204477,0.62
102183,204480,0.89
102184,204483,0.78
102185,204484,0.63
102186,204486,0.79
102187,204487,0.77
102188,204488,0.9
102189,204489,0.75
102190,204490,0.89
102191,204491,0.9
102192,204492,0.62
102193,204498,0.97
102194,204499,0.96
102195,204501,0.29
102196,204506,0.41
102197,204507,0.63
102198,204508,0.76
102199,204511,0.68
102200,204513,0.91
102201,204514,0.67
102202,204515,0.83
102203,204516,0.91
102204,204517,0.6
102205,204520,0.87
102206,204523,0.74
102207,204524,0.66
102208,204525,0.81
102209,204527,0.87
102210,204532,0.45
102211,204533,0.67
102212,204534,0.61
102213,204536,0.76
102214,204538,0.77
102215,204539,0.76
102216,204540,0.75
102217,204541,0.72
102218,204543,0.91
102219,204545,0.85
102220,204546,0.72
102221,204548,0.77
102222,204550,0.89
102223,204552,0.62
102224,204553,0.96
102225,204554,0.9
102226,204556,0.7
102227,204561,0.8
102228,204564,0.68
102229,204566,0.89
102230,204567,0.71
102231,204569,0.98
102232,204570,0.86
102233,204573,0.81
102234,204575,0.61
102235,204578,0.77
102236,204579,0.96
102237,204581,0.64
102238,204582,0.97
102239,204583,0.89
102240,204587,0.78
102241,204588,0.65
102242,204589,0.45
102243,204591,0.81
102244,204592,0.62
102245,204598,0.53
102246,204599,0.65
102247,204600,0.7
102248,204601,0.9
102249,204603,0.99
102250,204604,0.61
102251,204607,0.73
102252,204608,0.73
102253,204609,0.79
102254,204610,0.87
102255,204613,0.97
102256,204615,0.9
102257,204616,0.85
102258,204618,0.93
102259,204622,0.96
102260,204627,0.87
102261,204628,0.98
102262,204630,0.87
102263,204633,0.87
102264,204636,0.61
102265,204637,0.65
102266,204641,0.85
102267,204642,0.36
102268,204644,0.89
102269,204645,0.84
102270,204649,0.96
102271,204650,0.75
102272,204652,0.89
102273,204653,0.6
102274,204654,0.74
102275,204656,0.69
102276,204657,0.63
102277,204658,0.71
102278,204661,0.95
102279,204662,0.81
102280,204663,0.92
102281,204666,0.94
102282,204670,0.8
102283,204671,0.57
102284,204675,0.48
102285,204676,0.34
102286,204677,0.53
102287,204678,0.73
102288,204679,0.6
102289,204680,0.92
102290,204683,0.88
102291,204684,0.75
102292,204685,0.46
102293,204688,0.7
102294,204689,0.9
102295,204695,0.86
102296,204696,0.8
102297,204700,0.87
102298,204701,0.88
102299,204704,0.95
102300,204708,0.9
102301,204710,0.83
102302,204711,0.83
102303,204712,0.77
102304,204714,0.9
102305,204717,0.82
102306,204718,0.95
102307,204720,0.77
102308,204721,0.83
102309,204722,0.58
102310,204723,0.57
102311,204725,0.63
102312,204726,0.75
102313,204727,0.87
102314,204728,0.92
102315,204730,0.95
102316,204734,0.56
102317,204735,0.83
102318,204736,0.79
102319,204737,0.87
102320,204739,0.92
102321,204740,0.85
102322,204743,0.76
102323,204744,0.83
102324,204745,0.73
102325,204747,0.86
102326,204748,1.0
102327,204749,0.66
102328,204753,0.88
102329,204755,0.97
102330,204758,0.82
102331,204760,0.78
102332,204761,0.98
102333,204763,0.64
102334,204765,0.48
102335,204767,0.72
102336,204769,0.86
102337,204772,0.54
102338,204773,0.39
102339,204774,0.83
102340,204779,0.84
102341,204780,0.86
102342,204787,0.62
102343,204791,0.67
102344,204792,0.92
102345,204795,0.74
102346,204798,0.57
102347,204799,0.63
102348,204801,0.86
102349,204802,0.74
102350,204806,0.88
102351,204808,0.89
102352,204809,0.69
102353,204811,0.73
102354,204812,0.81
102355,204813,0.65
102356,204814,0.65
102357,204816,0.87
102358,204817,0.93
102359,204819,0.64
